Filename,Segment,WC,Analytic,Clout,Authentic,Tone,Sixltr,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler
row_0263.txt,1,1504,47.17,34.24,84.12,81.03,15.69,57.11,16.02,11.44,7.85,0.20,1.93,0.93,0.53,4.59,6.18,13.16,7.05,8.71,8.05,1.46,14.16,4.72,2.99,1.20,1.06,3.06,6.58,4.65,1.60,0.27,0.40,0.27,8.11,0.47,0.73,1.13,0.33,17.95,4.65,2.39,1.53,5.85,1.26,4.92,2.73,0.73,0.86,0.93,1.86,0.66,0.60,0.20,0.20,6.25,1.99,1.26,1.33,1.66,0.73,1.13,12.10,1.00,12.03,1.33,5.72,5.25,2.19,0.80,0.20,0.00,0.07,0.07,1.26,0.07,0.13,0.47,0.60,0.07
row_0264.txt,1,1402,35.81,33.18,78.57,68.83,11.20,57.99,19.26,12.41,8.70,0.43,1.21,0.93,1.14,6.85,6.06,11.41,8.42,6.21,7.63,2.00,19.12,5.35,3.42,2.35,0.93,2.07,6.35,4.28,2.00,0.36,0.57,0.29,10.41,0.36,0.78,0.78,0.71,19.54,4.28,1.57,2.35,5.85,2.57,5.49,3.42,0.93,1.36,0.78,1.43,0.78,0.07,0.00,0.36,7.20,1.71,1.64,1.64,2.71,0.43,1.50,15.83,0.93,10.56,0.78,4.64,5.28,1.43,1.07,0.57,0.14,0.07,0.00,0.93,0.21,0.21,0.43,0.00,0.07
row_0265.txt,1,1233,43.86,49.03,72.42,70.07,13.87,59.69,18.90,13.87,8.60,0.24,3.33,0.16,1.54,5.03,6.24,13.46,10.79,5.19,6.41,1.54,19.22,5.03,3.08,1.70,0.97,2.19,6.49,4.38,2.03,0.32,1.05,0.08,10.95,0.32,0.00,0.08,0.24,15.98,4.06,2.19,2.19,4.54,1.54,4.22,2.27,0.73,0.89,0.41,2.43,0.57,0.49,0.41,0.32,6.65,1.95,0.89,2.03,1.46,0.73,1.14,16.06,1.05,10.06,0.81,5.27,3.73,1.78,0.65,0.08,0.49,0.65,0.41,0.65,0.41,0.08,0.16,0.00,0.00
row_0266.txt,1,1393,49.56,48.56,75.80,42.72,16.01,56.64,15.94,10.12,6.39,0.29,2.30,0.14,1.01,5.81,6.39,13.28,8.33,8.04,7.32,1.15,16.37,3.80,2.15,2.01,0.65,2.01,4.88,2.87,1.94,0.14,0.50,0.65,9.12,0.50,0.50,0.50,0.07,15.43,3.02,2.01,2.30,4.31,2.30,4.45,2.30,1.51,0.22,0.50,1.65,0.57,0.65,0.00,0.36,5.89,1.44,1.44,2.44,1.29,0.57,1.58,13.85,0.65,13.78,1.79,7.11,5.24,3.52,0.79,0.29,0.57,0.00,0.00,0.79,0.07,0.22,0.50,0.07,0.00
row_0267.txt,1,1606,60.44,50.50,75.91,51.40,14.07,52.55,15.82,10.02,6.10,0.68,2.62,0.06,0.56,5.79,6.72,12.14,6.35,6.35,6.54,1.06,14.07,4.73,2.80,1.74,1.43,3.05,4.48,2.80,1.43,0.37,0.31,0.31,8.41,0.37,0.06,0.50,0.12,17.43,5.54,1.81,1.62,4.73,1.68,4.42,2.68,1.00,0.75,0.62,0.81,0.12,0.19,0.00,0.37,5.54,2.12,0.75,1.49,1.06,0.37,1.00,12.89,0.56,10.83,1.06,5.98,3.67,1.93,0.56,0.12,0.25,0.12,0.12,1.06,0.00,0.75,0.19,0.12,0.00
row_0268.txt,1,571,49.81,56.26,68.06,77.37,14.36,55.52,16.11,11.03,6.13,0.53,3.33,0.88,0.18,5.08,7.01,12.26,7.88,6.83,8.41,1.05,15.59,4.73,2.28,2.45,1.05,1.58,7.71,5.25,2.45,1.05,0.53,0.70,9.98,0.18,0.35,0.53,0.35,16.29,2.45,2.98,1.58,5.25,2.10,5.08,4.73,1.23,1.58,1.40,2.80,0.70,0.88,0.18,0.70,4.55,1.75,0.88,1.23,1.05,0.35,0.53,12.43,1.40,12.61,1.58,5.25,5.78,0.35,3.15,0.18,0.00,0.18,0.00,0.70,0.00,0.53,0.00,0.18,0.18
row_0269.txt,1,1452,29.61,45.34,70.57,54.29,13.57,59.09,20.52,13.22,8.33,0.34,2.96,0.55,1.03,7.30,4.68,12.26,7.64,7.78,7.85,1.58,16.46,5.92,2.13,2.62,0.55,2.55,8.33,4.89,3.37,0.69,1.10,0.21,11.02,0.14,0.07,0.34,0.83,18.87,5.30,1.86,2.48,4.13,2.75,5.03,3.31,1.17,0.83,0.96,2.69,0.90,1.10,0.69,0.14,5.17,1.10,0.96,1.45,1.79,0.55,0.55,14.33,0.90,8.61,0.90,4.75,2.89,0.76,0.83,0.07,0.14,0.34,0.14,1.24,0.55,0.14,0.21,0.34,0.00
row_0270.txt,1,1452,33.64,48.35,57.33,76.65,11.36,60.06,18.66,13.36,7.92,0.55,3.24,0.76,0.90,5.30,5.72,12.05,9.57,6.20,8.33,1.86,17.15,5.30,2.07,1.45,0.83,2.75,8.61,5.65,2.89,0.96,0.34,0.76,10.61,0.00,0.69,0.34,1.03,16.67,3.44,1.65,2.62,4.48,1.72,5.03,2.34,0.69,0.69,0.69,0.62,0.21,0.14,0.00,0.07,6.54,2.48,1.38,1.52,0.90,0.62,0.96,14.12,0.96,9.09,0.62,5.37,2.75,0.90,0.62,0.07,0.07,0.14,0.21,3.10,0.00,1.93,0.55,0.62,0.00
row_0271.txt,1,1313,51.76,51.22,55.68,35.06,20.03,56.59,14.93,8.07,4.80,0.00,2.13,0.23,0.91,6.85,7.31,12.34,8.91,7.92,6.93,1.29,15.77,5.79,3.20,1.75,0.46,3.73,6.40,3.43,2.89,0.69,1.07,0.46,9.29,0.00,0.38,0.15,0.30,21.25,5.18,3.05,2.36,6.85,2.13,4.95,1.75,0.38,0.61,0.46,1.22,0.15,0.61,0.00,0.38,4.95,0.91,0.69,1.60,1.52,0.76,0.61,13.02,0.99,9.52,0.84,5.64,2.89,1.52,0.53,0.00,0.23,0.23,0.00,0.69,0.08,0.15,0.23,0.23,0.00
row_0272.txt,1,763,68.62,45.81,65.93,72.40,18.74,53.87,13.11,7.99,5.77,0.66,1.18,0.13,0.26,5.11,8.78,12.32,9.57,5.24,5.90,1.44,16.51,4.98,2.36,1.05,1.70,3.28,5.77,4.06,1.57,0.13,0.92,0.26,8.65,1.18,0.00,0.66,0.66,15.20,4.33,2.23,1.05,3.54,2.23,3.80,2.10,0.52,1.05,0.39,1.70,0.39,0.26,0.39,0.26,5.64,1.70,0.79,1.57,1.31,0.39,1.44,14.42,0.66,10.75,1.57,5.11,4.33,1.31,0.66,0.00,0.39,0.39,0.13,1.97,0.52,0.13,0.92,0.39,0.00
row_0273.txt,1,1246,66.85,27.90,81.61,38.62,16.29,55.46,15.41,10.83,8.35,0.32,0.72,0.56,0.88,4.57,7.62,13.64,7.30,5.46,7.54,0.40,14.77,5.22,3.21,0.88,0.96,1.69,8.35,4.49,3.77,0.72,1.12,0.96,6.50,0.64,0.24,0.48,0.48,14.21,3.61,1.85,1.93,2.25,1.77,4.09,2.73,0.96,0.16,1.36,1.61,0.24,0.64,0.08,0.00,6.50,1.93,1.28,2.25,0.88,0.56,0.56,13.16,0.56,12.84,1.61,6.90,4.25,3.93,0.64,0.24,0.72,0.08,0.16,1.77,0.56,0.48,0.48,0.16,0.08
row_0274.txt,1,1221,18.82,17.52,90.39,58.31,11.63,63.31,21.95,15.72,12.04,0.25,1.56,0.16,1.72,6.06,5.00,12.45,10.73,7.78,8.03,2.29,19.74,4.26,2.46,2.38,0.82,2.05,6.31,4.01,2.29,0.82,0.74,0.33,8.11,0.08,0.33,0.00,0.25,19.98,4.26,2.46,4.01,3.93,2.95,4.91,1.47,0.74,0.08,0.66,0.82,0.25,0.49,0.00,0.00,5.08,1.23,1.23,1.72,0.66,0.74,1.23,16.38,0.82,11.79,1.56,5.24,4.91,1.06,0.57,0.00,0.00,0.49,0.25,0.57,0.00,0.08,0.25,0.25,0.00
row_0275.txt,1,330,94.07,47.58,35.60,25.77,16.97,45.15,7.27,3.94,0.91,0.00,1.52,0.00,1.52,3.33,6.67,17.27,3.33,3.64,7.27,1.52,8.48,7.88,7.58,0.61,0.30,6.67,3.64,1.82,1.82,0.30,0.91,0.00,6.97,0.61,0.61,0.00,0.00,23.33,1.21,1.52,1.21,13.94,2.12,6.67,2.42,0.61,1.52,0.00,1.82,0.30,0.91,0.00,0.61,5.45,0.91,1.21,3.03,1.21,0.61,0.61,7.27,0.30,11.21,2.42,6.36,2.12,2.42,1.21,0.61,1.52,0.00,0.30,0.30,0.00,0.00,0.00,0.30,0.00
row_0276.txt,1,1301,33.14,61.50,37.33,53.21,12.76,59.11,18.22,11.76,5.76,1.61,2.92,0.77,0.69,6.46,7.15,10.15,11.91,6.15,6.76,1.31,20.98,3.54,2.00,2.00,1.00,2.08,5.46,3.38,1.92,0.31,0.46,0.23,10.68,0.08,0.38,0.08,1.08,19.45,5.30,3.07,2.54,3.61,2.31,4.92,1.84,1.23,0.31,0.15,1.08,0.38,0.38,0.23,0.00,5.61,2.46,0.69,1.61,0.69,0.54,0.54,18.52,1.31,6.38,0.85,3.38,2.15,1.61,0.46,0.00,0.15,0.00,0.00,1.15,0.31,0.15,0.31,0.38,0.00
row_0277.txt,1,1478,31.05,34.98,86.45,42.99,13.53,60.15,19.55,12.79,9.20,0.54,1.56,0.47,1.01,6.77,5.62,12.52,6.70,9.54,9.47,0.74,15.90,5.28,3.11,1.76,0.68,3.59,6.70,3.72,2.77,1.01,0.81,0.20,9.00,0.14,0.14,0.41,0.27,18.34,3.79,2.84,1.35,4.87,2.23,5.01,3.11,0.47,1.08,1.42,1.89,0.27,0.81,0.20,0.20,5.55,1.96,1.08,1.49,1.42,0.47,1.35,13.46,1.08,11.43,1.83,5.21,4.47,0.68,0.61,0.07,0.00,0.07,0.14,1.01,0.00,0.14,0.41,0.47,0.00
row_0278.txt,1,1540,46.96,45.60,60.51,56.43,16.95,55.84,15.32,8.77,5.52,0.19,2.60,0.13,0.32,6.49,5.19,13.57,10.26,6.43,7.34,1.43,17.73,5.84,3.83,2.21,0.78,3.18,5.45,3.31,1.69,0.32,0.65,0.39,8.05,0.32,0.00,0.13,0.26,19.94,5.13,2.86,2.86,5.06,1.62,5.00,2.01,0.91,0.45,0.52,0.45,0.06,0.13,0.00,0.13,7.01,1.49,2.14,2.86,0.91,0.45,0.65,14.29,1.17,9.94,1.75,5.84,2.40,1.56,0.13,0.00,0.19,0.13,0.26,0.71,0.00,0.32,0.19,0.19,0.00
row_0279.txt,1,1382,40.31,45.67,76.82,31.96,12.95,59.77,18.52,11.94,7.74,0.94,1.74,0.36,1.16,6.58,5.28,13.75,8.97,6.58,7.96,1.37,18.52,3.84,2.46,1.45,0.51,2.10,4.49,2.32,1.95,0.22,0.51,0.29,9.99,0.22,0.14,0.36,0.51,16.79,3.55,2.68,1.59,3.98,2.60,4.49,3.26,0.65,1.95,0.58,2.17,0.65,0.87,0.07,0.51,6.73,1.88,1.09,2.89,1.09,0.43,1.09,15.05,1.09,11.58,1.52,5.43,4.63,1.59,1.23,0.14,0.65,0.65,0.14,0.87,0.14,0.36,0.14,0.00,0.00
row_0280.txt,1,1101,62.16,56.14,55.89,54.85,14.62,55.22,16.17,10.45,6.36,0.27,1.91,0.91,1.00,5.72,7.18,13.26,9.26,5.99,4.90,0.73,16.26,5.99,2.63,1.00,1.09,2.63,5.18,3.27,1.73,0.45,0.45,0.36,9.99,0.91,0.18,1.63,0.73,15.89,4.45,1.27,2.18,4.90,2.18,3.54,2.54,0.54,0.91,0.45,1.00,0.45,0.54,0.00,0.00,5.45,1.45,1.09,1.82,1.54,0.18,0.91,13.99,0.73,10.63,1.00,5.72,4.09,1.36,1.45,0.45,0.27,0.00,0.00,0.36,0.00,0.00,0.18,0.09,0.09
row_0281.txt,1,1473,53.41,32.95,83.67,69.29,13.24,56.62,17.31,12.08,9.44,0.20,1.09,0.61,0.75,5.23,7.20,12.83,7.67,7.06,7.26,0.48,16.63,4.48,2.65,1.97,0.81,2.51,4.34,3.26,0.95,0.14,0.34,0.20,7.74,0.07,1.22,0.41,0.75,16.36,4.41,1.97,1.49,5.36,1.56,3.53,2.65,1.22,0.54,0.61,0.41,0.00,0.34,0.00,0.00,5.77,2.31,0.68,1.09,1.90,0.14,1.36,13.85,0.88,11.61,1.09,5.70,4.75,2.51,0.61,0.07,0.07,0.07,0.00,0.81,0.00,0.54,0.14,0.20,0.00
row_0282.txt,1,846,66.43,43.89,29.28,20.41,16.78,45.15,13.48,9.10,5.08,0.00,1.06,2.25,0.71,4.37,5.56,10.64,7.21,4.73,5.08,0.71,13.24,4.02,3.43,1.18,0.47,2.72,3.90,1.77,2.13,0.35,0.83,0.12,6.38,0.00,0.12,0.83,1.77,12.06,2.48,1.77,1.06,3.90,1.77,3.07,0.95,0.83,0.00,0.00,1.18,0.47,0.35,0.12,0.24,4.26,0.47,1.30,1.54,1.18,0.35,0.71,11.47,0.59,10.40,0.95,5.08,4.49,1.06,0.59,0.35,0.00,0.47,0.35,0.71,0.12,0.35,0.24,0.24,0.00
row_0283.txt,1,1332,59.97,75.76,41.24,45.06,11.56,55.18,16.89,11.11,4.65,0.45,4.35,1.43,0.23,5.78,7.13,13.14,7.28,5.78,6.31,1.43,15.17,5.03,3.08,2.10,1.20,2.70,7.28,4.05,3.00,0.08,1.13,0.53,13.14,0.15,1.05,0.83,2.03,15.99,3.30,1.95,2.70,4.50,2.55,4.35,3.15,1.43,0.75,0.83,1.65,0.53,0.30,0.30,0.53,7.36,2.18,1.73,1.95,1.43,0.98,0.08,14.41,0.98,11.49,1.13,6.61,3.75,1.58,1.05,0.23,0.68,0.45,0.23,2.25,0.53,0.90,0.45,0.23,0.08
row_0284.txt,1,1598,54.76,64.65,65.58,56.50,18.52,56.32,17.27,11.26,5.26,0.06,5.01,0.31,0.63,6.01,6.51,13.70,7.20,7.13,6.95,0.94,15.96,4.07,3.44,2.57,0.44,3.63,4.32,2.94,1.31,0.25,0.50,0.13,8.95,0.06,0.00,0.25,0.00,17.71,5.32,3.38,2.25,3.94,1.19,4.07,1.88,0.69,0.38,0.50,0.63,0.31,0.13,0.00,0.13,5.32,1.13,1.44,1.75,1.06,0.56,0.81,13.02,0.75,11.33,2.38,5.94,2.75,1.69,0.19,0.06,0.38,0.00,0.00,0.56,0.00,0.00,0.31,0.25,0.00
row_0285.txt,1,886,45.39,68.62,27.33,25.77,14.22,54.18,16.93,11.51,5.08,1.24,4.40,0.34,0.45,5.42,6.55,10.27,10.61,4.29,5.87,1.69,16.93,5.98,3.84,1.69,0.56,2.82,6.21,2.93,2.93,0.11,1.69,0.56,12.08,0.00,0.23,0.23,0.45,18.28,2.71,3.27,3.05,5.08,2.71,5.53,1.58,0.23,0.90,0.34,2.14,0.45,0.79,0.45,0.23,6.32,2.26,1.47,1.81,1.47,0.68,0.56,14.33,1.02,7.45,1.13,4.06,2.03,1.47,0.45,0.00,0.34,0.11,0.11,1.58,0.56,0.56,0.34,0.11,0.00
row_0286.txt,1,1119,24.60,31.16,62.85,38.48,14.83,61.30,17.78,9.12,5.90,0.54,0.98,0.45,1.25,8.58,5.63,11.71,12.33,6.88,7.86,3.04,20.55,4.92,3.40,2.32,1.07,2.77,5.63,3.04,2.32,0.27,1.07,0.45,8.76,0.00,0.09,0.45,0.18,23.06,5.72,2.86,2.86,6.52,1.70,6.26,1.88,0.45,0.71,0.36,0.36,0.18,0.09,0.09,0.00,5.27,0.89,1.16,1.61,1.25,0.71,0.80,17.96,1.16,8.40,0.54,4.29,3.66,0.98,0.80,0.00,0.27,0.45,0.18,0.54,0.00,0.18,0.18,0.18,0.00
row_0287.txt,1,1205,48.92,71.10,58.72,81.20,14.85,57.68,17.68,10.71,5.15,0.50,3.40,0.58,1.08,6.97,5.48,14.02,9.46,5.31,7.30,1.08,17.18,6.97,2.66,1.99,1.24,2.57,8.46,5.64,2.57,0.58,0.83,0.41,12.12,0.33,0.33,0.41,0.75,15.68,4.65,1.74,1.99,3.98,1.41,4.15,3.57,1.33,1.16,0.91,1.16,0.33,0.25,0.00,0.08,6.31,2.57,0.83,2.16,0.66,0.66,0.91,14.69,0.58,10.95,1.00,6.06,3.65,1.41,1.00,0.08,0.25,0.66,0.00,1.16,0.08,0.75,0.25,0.00,0.08
row_0288.txt,1,1378,33.48,63.35,60.79,72.02,16.04,57.76,20.17,12.55,6.02,2.18,2.10,0.65,1.60,7.62,5.08,11.68,9.94,6.02,6.82,0.73,18.58,5.44,1.89,1.74,0.51,3.12,7.47,4.86,2.39,0.29,1.16,0.36,10.74,0.07,0.36,0.36,0.80,16.91,4.72,2.39,1.81,4.21,1.96,4.28,2.61,1.02,0.51,0.80,1.23,0.15,0.29,0.07,0.36,9.58,3.48,1.67,2.83,1.60,0.65,1.09,16.18,1.31,10.09,1.02,5.95,3.05,2.25,1.09,0.00,0.07,0.51,0.00,1.81,0.58,0.94,0.07,0.22,0.07
row_0289.txt,1,1295,50.07,49.69,85.16,32.39,14.13,56.06,17.14,11.20,7.41,0.77,2.32,0.39,0.31,5.79,5.64,13.67,7.34,7.34,6.80,1.62,15.68,5.64,3.01,2.08,0.77,2.32,5.48,2.86,2.47,0.39,0.62,0.31,10.12,0.00,1.00,0.23,0.77,15.91,3.32,2.32,2.01,3.86,2.32,3.94,2.70,1.00,1.16,0.54,2.63,0.31,0.46,0.54,1.16,6.18,2.24,1.08,1.54,0.93,0.69,0.77,13.28,1.16,14.98,1.47,6.49,6.80,1.39,1.54,0.46,0.39,0.08,0.39,1.39,0.31,0.54,0.31,0.23,0.08
row_0290.txt,1,1320,43.23,39.53,81.43,37.85,14.55,58.86,19.32,12.12,9.24,1.06,0.68,0.00,1.14,7.20,5.61,13.86,8.56,7.58,6.97,0.38,16.06,4.09,3.33,2.73,0.76,2.50,5.08,2.88,2.20,0.61,0.83,0.00,9.32,0.23,0.68,0.15,0.08,16.82,4.09,1.89,2.65,5.00,2.12,3.86,2.80,0.76,0.98,0.68,1.29,0.30,0.45,0.00,0.08,8.94,3.48,1.97,1.74,1.52,0.83,1.14,14.85,0.53,11.82,1.67,6.06,4.09,1.97,0.98,0.45,0.23,0.61,0.23,0.68,0.23,0.23,0.23,0.08,0.00
row_0291.txt,1,1418,48.60,41.36,86.34,34.33,10.37,54.37,18.19,13.82,10.01,0.42,1.90,0.56,0.92,4.30,6.98,10.51,6.84,6.42,6.49,0.99,14.53,5.64,2.12,1.90,1.13,1.62,5.99,3.24,2.75,0.42,0.78,0.99,10.30,0.71,0.92,0.63,0.92,13.12,3.03,0.92,1.62,3.74,1.48,3.81,3.88,1.41,1.20,1.13,1.97,0.63,0.49,0.07,0.56,5.92,2.68,0.78,1.34,0.92,0.42,0.56,12.98,1.27,12.91,1.20,6.56,5.15,1.83,1.76,0.71,0.49,0.71,0.21,1.06,0.00,0.42,0.42,0.21,0.00
row_0292.txt,1,1257,61.71,41.20,72.91,7.99,14.40,53.46,14.72,10.18,7.16,0.56,1.11,0.64,0.72,4.53,7.08,13.05,6.84,7.48,7.00,0.88,15.12,5.17,2.63,2.07,0.40,2.31,6.76,2.63,4.14,0.48,1.59,0.56,8.83,0.16,0.32,0.48,0.56,13.29,2.78,1.51,1.75,3.66,1.83,3.82,2.94,1.35,0.88,0.56,2.78,1.11,0.80,0.64,0.40,7.72,1.91,1.67,2.70,1.59,0.64,0.88,13.37,0.80,13.29,1.59,6.36,5.49,2.39,2.47,0.24,0.16,0.16,0.16,1.67,0.88,0.48,0.24,0.24,0.00
row_0293.txt,1,1070,41.60,33.03,87.32,33.84,10.93,54.95,19.53,14.86,10.93,0.28,1.78,1.03,0.84,4.67,4.95,11.96,7.57,6.26,6.54,0.93,17.20,5.89,3.36,1.68,0.19,2.06,6.45,3.46,2.99,0.56,0.93,0.37,9.81,0.93,0.47,1.68,0.28,14.39,3.08,1.68,2.24,3.74,2.24,3.46,1.68,0.47,0.47,0.47,2.15,0.93,0.47,0.47,0.09,6.45,2.15,0.28,1.68,2.24,0.28,0.75,14.30,1.03,13.64,2.06,5.89,5.89,1.50,0.47,0.19,1.78,0.19,0.09,2.24,0.93,0.84,0.47,0.09,0.09
row_0294.txt,1,1300,31.32,30.03,89.53,39.52,14.62,60.77,19.85,14.54,10.46,0.15,2.62,0.85,0.46,5.23,7.08,10.46,9.77,6.54,8.08,1.08,17.38,4.31,2.08,1.85,1.85,2.31,5.23,3.00,2.23,0.31,0.92,0.38,9.38,0.38,0.62,0.77,1.00,18.31,4.62,2.69,2.23,4.54,1.38,5.54,1.23,0.38,0.62,0.08,0.38,0.00,0.15,0.00,0.15,5.38,0.69,1.54,2.62,0.85,0.46,1.62,15.38,0.92,11.00,1.69,5.46,3.85,1.69,0.15,0.08,0.31,0.85,0.15,0.85,0.31,0.00,0.08,0.38,0.08
row_0295.txt,1,1570,31.80,55.57,58.11,49.48,13.31,59.87,19.62,13.18,6.88,0.70,3.12,0.89,1.59,6.37,5.16,12.36,11.15,6.88,6.43,1.02,19.55,5.22,2.93,1.21,0.45,2.68,7.45,4.20,2.93,0.19,0.83,0.83,9.62,0.00,0.38,0.13,1.08,18.34,4.14,2.74,2.36,5.03,2.74,3.95,2.61,1.21,0.76,0.45,1.08,0.19,0.45,0.19,0.25,5.73,1.40,0.96,2.36,1.15,0.45,1.15,16.43,0.96,10.51,1.21,5.22,3.95,1.72,0.51,0.32,0.25,0.00,0.06,1.02,0.19,0.32,0.32,0.13,0.06
row_0296.txt,1,1161,39.14,51.72,51.83,46.39,14.47,55.99,17.40,9.99,5.00,0.17,2.24,1.29,1.29,7.41,6.12,10.68,11.71,5.25,5.86,1.38,21.71,5.77,2.93,2.07,0.86,3.70,6.72,3.88,2.76,0.52,1.03,0.17,9.04,0.00,0.00,0.52,1.21,18.69,5.68,1.21,2.76,6.03,1.81,4.57,2.67,1.12,0.86,0.43,0.69,0.26,0.26,0.09,0.09,5.43,0.69,1.89,1.46,1.03,1.03,1.21,18.17,0.86,10.08,1.55,4.74,3.88,1.64,0.69,0.26,0.09,0.17,0.60,0.86,0.09,0.26,0.34,0.17,0.00
row_0297.txt,1,545,25.26,10.96,95.51,25.77,15.05,57.25,20.55,14.13,13.21,0.18,0.37,0.37,0.00,6.42,4.40,10.46,7.89,7.52,7.89,1.28,15.96,5.50,1.83,2.75,0.55,2.02,6.61,3.30,3.30,0.55,0.37,0.73,5.50,0.18,0.73,0.37,0.00,15.41,3.67,2.57,1.65,3.67,1.28,3.85,2.57,0.37,1.28,0.92,1.28,0.18,0.73,0.00,0.37,5.87,1.28,2.39,2.20,0.55,0.37,2.02,14.31,0.55,12.48,0.73,4.95,6.61,2.94,2.02,0.55,0.55,0.00,0.18,1.83,0.00,1.10,0.37,0.18,0.18
row_0298.txt,1,868,82.77,45.86,13.99,56.22,20.62,27.53,6.68,5.30,3.57,0.00,1.27,0.23,0.23,1.38,4.03,6.57,3.46,3.11,4.49,0.58,6.22,4.95,0.92,0.46,0.12,1.50,3.00,2.30,0.69,0.23,0.12,0.35,4.61,0.23,0.12,0.23,0.23,11.64,2.76,1.84,1.50,3.11,1.15,2.76,3.23,2.07,0.69,0.46,0.35,0.35,0.00,0.00,0.00,5.41,0.46,1.15,2.19,1.61,0.46,0.23,5.30,0.00,7.14,0.12,4.49,2.30,3.23,0.35,0.35,0.12,0.35,0.00,0.81,0.00,0.58,0.12,0.12,0.00
row_0299.txt,1,1390,36.77,47.41,56.72,70.45,16.19,58.49,17.70,11.22,6.76,0.14,2.09,0.86,1.37,6.47,6.40,11.51,10.50,7.27,6.69,1.44,17.34,5.76,2.45,1.51,0.36,2.37,6.98,4.60,2.23,0.65,1.01,0.14,9.86,0.00,0.72,1.15,0.79,16.04,3.81,1.58,1.51,4.60,2.30,4.32,2.66,0.79,0.50,1.01,1.22,0.58,0.07,0.14,0.22,5.11,1.01,1.22,2.37,1.37,0.36,0.94,15.76,0.65,9.50,0.86,5.97,2.81,1.44,0.14,0.00,0.07,0.58,0.07,0.79,0.22,0.07,0.36,0.07,0.00
row_0300.txt,1,1621,45.37,57.59,45.73,73.06,17.03,57.68,17.83,10.24,5.49,0.68,2.28,0.99,0.80,7.53,6.72,13.08,8.08,8.27,6.97,1.23,16.66,5.98,3.27,2.22,1.05,2.78,6.60,4.50,1.97,0.49,0.37,0.49,9.50,0.25,0.06,0.37,0.99,16.10,3.70,1.97,1.54,4.44,1.67,3.82,2.96,0.62,1.48,0.68,0.86,0.25,0.31,0.12,0.06,6.72,1.42,0.99,2.16,1.97,0.86,1.11,13.26,1.05,9.87,0.74,5.24,3.58,2.10,1.85,0.06,0.49,0.12,0.12,0.31,0.00,0.06,0.19,0.06,0.00
row_0301.txt,1,1410,49.47,78.66,29.28,68.60,16.31,59.65,17.16,9.22,1.84,0.00,4.61,2.13,0.64,7.94,6.38,14.33,9.43,4.96,8.30,1.99,16.03,6.10,3.33,1.56,0.85,2.70,4.89,3.48,1.21,0.21,0.21,0.21,12.55,0.28,0.85,1.91,0.85,16.67,3.12,1.99,2.34,6.10,1.28,5.32,1.49,0.57,0.43,0.14,2.34,0.28,1.06,0.14,0.50,6.52,1.99,1.91,1.28,1.42,0.64,0.57,13.69,1.13,11.91,1.84,6.45,3.62,2.06,0.64,0.07,0.21,0.00,0.00,0.21,0.07,0.00,0.07,0.00,0.00
row_0302.txt,1,1448,17.85,28.56,89.07,62.44,10.29,60.50,20.86,14.71,10.77,1.04,1.52,0.35,1.04,6.15,3.52,11.19,10.57,6.84,7.39,2.90,19.68,4.63,2.76,1.31,0.35,2.90,7.60,4.42,2.49,0.35,0.55,0.48,10.36,0.28,0.97,1.17,0.62,15.12,3.59,1.52,1.17,3.25,1.73,4.77,2.56,1.17,0.35,0.83,1.52,0.00,0.28,0.14,0.62,7.73,2.76,1.10,1.66,1.86,0.83,0.41,18.78,0.35,10.77,1.38,5.87,3.59,0.76,1.10,0.14,0.35,0.07,0.00,1.31,0.14,0.55,0.41,0.21,0.07
row_0303.txt,1,1390,50.45,27.05,80.63,72.87,12.66,53.67,17.05,11.29,8.42,0.43,1.80,0.07,0.58,5.76,6.55,11.51,6.62,7.55,6.33,1.29,14.68,5.32,1.87,2.45,0.72,2.95,7.91,5.18,2.66,0.29,1.22,0.50,6.47,0.14,0.58,0.00,0.43,14.89,3.38,1.87,1.29,4.03,1.73,4.10,2.37,0.43,0.86,1.01,2.52,0.43,0.72,0.79,0.29,6.91,2.16,1.58,1.37,1.29,0.72,1.22,12.66,0.86,11.65,1.87,5.04,4.82,2.88,1.87,0.14,0.14,0.14,0.07,3.31,1.01,1.22,0.43,0.58,0.00
row_0304.txt,1,1311,35.06,61.42,80.51,33.67,13.12,54.84,19.98,13.27,8.16,0.31,4.27,0.53,0.00,6.71,4.20,11.44,7.32,7.25,6.48,0.92,14.57,5.80,3.05,1.53,1.14,1.53,9.69,5.03,4.58,0.84,1.60,1.30,10.76,0.15,1.30,0.46,0.84,12.59,3.05,1.30,1.22,3.59,2.06,3.05,2.75,0.92,1.14,0.46,2.52,0.53,0.92,0.23,0.31,6.56,2.44,1.45,2.29,1.30,0.69,0.53,13.27,0.61,13.65,2.06,6.71,4.81,0.99,0.76,0.31,0.15,0.15,0.08,3.43,0.31,0.84,0.92,0.84,0.31
